INFO:root:Starting crawling
DEBUG|2017-09-14 12:52:50,678|File 7b5becb8bb33e90c695346e8e7058bab
DEBUG|2017-09-14 12:52:50,698|File c384b660340d7164d074973071c2cfa3
DEBUG|2017-09-14 12:52:50,698|Entering folder 	SHA1
DEBUG|2017-09-14 12:52:50,830|File 66e95b11825db25b49e75a3258be70a93d813c63
DEBUG|2017-09-14 12:52:50,851|File 9e5e8e0aa0caeae3a0843cb116812670dd1d6165
DEBUG|2017-09-14 12:52:50,871|File eeef1062810cbf69ce84c43326844509c3c2e15a
DEBUG|2017-09-14 12:52:50,872|Entering folder 	SHA256
DEBUG|2017-09-14 12:52:51,000|File 844c4a250ff4ca0abc943ded24a62e09e9cbd266f0fc41c882762d67b2d26b92
DEBUG|2017-09-14 12:52:51,028|File 9bda6635437b763bd05e970fddc57c32f2845c16a97e0f64cab26820bf28b8c6
DEBUG|2017-09-14 12:52:51,048|File f5ab0775a3270d1a354ce76ac90bcafb413886e159895b61f65ad74d6269feb3
DEBUG|2017-09-14 12:52:51,048|Entering folder 	binary-armhf
DEBUG|2017-09-14 12:52:51,201|File Packages.bz2
DEBUG|2017-09-14 12:52:51,224|File Packages.gz
DEBUG|2017-09-14 12:52:51,243|File Release
DEBUG|2017-09-14 12:52:51,268|Folder by-hash
DEBUG|2017-09-14 12:52:51,268|Entering folder 	by-hash
DEBUG|2017-09-14 12:52:51,419|Folder MD5Sum
DEBUG|2017-09-14 12:52:51,438|Folder SHA1
DEBUG|2017-09-14 12:52:51,458|Folder SHA256
DEBUG|2017-09-14 12:52:51,458|Entering folder 	MD5Sum
DEBUG|2017-09-14 12:52:51,598|File b9159ba6b6d06b3d906c9ed072d67ea7
DEBUG|2017-09-14 12:52:51,618|File c30812c29d48eacc4f8d732f91a4afd4
DEBUG|2017-09-14 12:52:51,638|File de305388fbec34c161fa6914d01fecdc
DEBUG|2017-09-14 12:52:51,638|Entering folder 	SHA1
DEBUG|2017-09-14 12:52:51,782|File 1611b4946273b062e6fdc26737b4d25380d2bd4c
DEBUG|2017-09-14 12:52:51,803|File 4f33e8322eb213aea0625376807b066d991988b2
DEBUG|2017-09-14 12:52:51,828|File e729333c6e553decc456a4716f87e72a734dc93e
DEBUG|2017-09-14 12:52:51,829|Entering folder 	SHA256
DEBUG|2017-09-14 12:52:51,968|File 87d64cb84e9d0b96792d2178c7508bd22ac21178fab5206b0675d3c99aca8423
DEBUG|2017-09-14 12:52:51,991|File a95dc3892b57729e511b7192817ee4f579bce5411fcbab72fee60ed4761983ef
DEBUG|2017-09-14 12:52:52,014|File ff2e1b44ab762174b26be1162d30c3ff6ffdca243436e901260b6dc78ceaa0ba
DEBUG|2017-09-14 12:52:52,014|Entering folder 	binary-i386
DEBUG|2017-09-14 12:52:52,148|File Packages.bz2
DEBUG|2017-09-14 12:52:52,170|File Packages.gz
DEBUG|2017-09-14 12:52:52,191|File Release
DEBUG|2017-09-14 12:52:52,213|Folder by-hash
DEBUG|2017-09-14 12:52:52,214|Entering folder 	by-hash
DEBUG|2017-09-14 12:52:52,368|Folder MD5Sum
DEBUG|2017-09-14 12:52:52,391|Folder SHA1
DEBUG|2017-09-14 12:52:52,415|Folder SHA256
DEBUG|2017-09-14 12:52:52,415|Entering folder 	MD5Sum
DEBUG|2017-09-14 12:52:52,551|File 902f4506d836f8a4a718ca4f790dd8f1
DEBUG|2017-09-14 12:52:52,571|File dd9f80305867cd3a68998a037c2da3e2
DEBUG|2017-09-14 12:52:52,591|File f4afe10eeeb42a7e2cfdd1770c5fb86c
DEBUG|2017-09-14 12:52:52,591|Entering folder 	SHA1
DEBUG|2017-09-14 12:52:52,733|File adaddb4cc121db85e591d8882c67ce2afa8d55e3
DEBUG|2017-09-14 12:52:52,758|File d42d64c60210a732cf38cf3832ea24adc46177a5
DEBUG|2017-09-14 12:52:52,778|File d44d211c24ff2e24134ef5c5de1bace0460b2cd8
DEBUG|2017-09-14 12:52:52,778|Entering folder 	SHA256
DEBUG|2017-09-14 12:52:52,918|File 70b3f0227a6a9604009f8b87043b2a609b8a04b970bfe989a5c343df5e14079b
DEBUG|2017-09-14 12:52:52,941|File 91146073b8b501596225213561893206da4d86371cf91f0869b460e4755d43d6
DEBUG|2017-09-14 12:52:52,964|File aa0c567852001011fca3c0330b4582fe68c7f3c368f89e06f442722bba253d7e
DEBUG|2017-09-14 12:52:52,965|Entering folder 	binary-ia64
DEBUG|2017-09-14 12:52:53,098|File Packages.bz2
DEBUG|2017-09-14 12:52:53,119|File Packages.gz
DEBUG|2017-09-14 12:52:53,139|File Release
DEBUG|2017-09-14 12:52:53,161|Folder by-hash
DEBUG|2017-09-14 12:52:53,161|Entering folder 	by-hash
DEBUG|2017-09-14 12:52:53,308|Folder MD5Sum
DEBUG|2017-09-14 12:52:53,331|Folder SHA1
DEBUG|2017-09-14 12:52:53,351|Folder SHA256
DEBUG|2017-09-14 12:52:53,351|Entering folder 	MD5Sum
DEBUG|2017-09-14 12:52:53,488|File 7ca170459742821c38424e4368697696
DEBUG|2017-09-14 12:52:53,508|File b33334c2fb09ed664928296a9b21a432
DEBUG|2017-09-14 12:52:53,528|File cc49a4ae43858194091defc57cfcc6df
DEBUG|2017-09-14 12:52:53,528|Entering folder 	SHA1
DEBUG|2017-09-14 12:52:53,677|File 6b336a4c788228ccb47f5661a329874be716a544
DEBUG|2017-09-14 12:52:53,699|File 82fa4875aba3aff85f065d7ac9156f3f34782eb4
DEBUG|2017-09-14 12:52:53,721|File c22878b5807d2ef4164094555e789f48664499f7
DEBUG|2017-09-14 12:52:53,721|Entering folder 	SHA256
DEBUG|2017-09-14 12:52:53,863|File 4d13570820d68b30e75f2bd47261356a913a3868521f16190995ecfe78d10473
DEBUG|2017-09-14 12:52:53,888|File ddb7d6fb5a0440bbf2b2a058d03ca7e4196899f9c519649e4c92874f3df950a4
DEBUG|2017-09-14 12:52:53,908|File ef9cc2907ea9e0e216640839ca3a319ee4c848ee28f22036b55e31136a56050a
DEBUG|2017-09-14 12:52:53,908|Entering folder 	binary-kfreebsd-amd64
DEBUG|2017-09-14 12:52:54,033|File Packages.bz2
DEBUG|2017-09-14 12:52:54,058|File Packages.gz
DEBUG|2017-09-14 12:52:54,078|File Release
DEBUG|2017-09-14 12:52:54,098|Folder by-hash
DEBUG|2017-09-14 12:52:54,099|Entering folder 	by-hash
DEBUG|2017-09-14 12:52:54,311|Folder MD5Sum
DEBUG|2017-09-14 12:52:54,333|Folder SHA1
DEBUG|2017-09-14 12:52:54,353|Folder SHA256
DEBUG|2017-09-14 12:52:54,353|Entering folder 	MD5Sum
DEBUG|2017-09-14 12:52:54,498|File 51dce15f018b628acbb8d65c3c456acf
DEBUG|2017-09-14 12:52:54,518|File 71e2b3e4e03f4b7391091fb58ff8ace7
DEBUG|2017-09-14 12:52:54,538|File d7fd74fedf0535693e0e26768874cb52
DEBUG|2017-09-14 12:52:54,538|Entering folder 	SHA1
DEBUG|2017-09-14 12:52:54,678|File 311a65642613c69019c813f4c48766ed52e9ec1a
DEBUG|2017-09-14 12:52:54,701|File 8ca5abfe4f7f3ccf6c54577913489c950b69a2f0
DEBUG|2017-09-14 12:52:54,729|File fe8000c0f1efea4131ad836de30f3c43695cabce
DEBUG|2017-09-14 12:52:54,729|Entering folder 	SHA256
DEBUG|2017-09-14 12:52:54,873|File 0511f5e23aaeb8b7546ed7cec84324b9e400734aff41bed1c591c40c058da250
DEBUG|2017-09-14 12:52:54,894|File 27486685bada8084852667cfae83a902ea56ad09f8381645de6a34385f27f8b0
DEBUG|2017-09-14 12:52:54,913|File c1fd6844e1089072e23b1759dcab81cb72a53efc6adadefcf9d84e1ae2024112
DEBUG|2017-09-14 12:52:54,913|Entering folder 	binary-kfreebsd-i386
DEBUG|2017-09-14 12:52:55,053|File Packages.bz2
DEBUG|2017-09-14 12:52:55,071|File Packages.gz
DEBUG|2017-09-14 12:52:55,090|File Release
DEBUG|2017-09-14 12:52:55,111|Folder by-hash
DEBUG|2017-09-14 12:52:55,111|Entering folder 	by-hash
DEBUG|2017-09-14 12:52:55,258|Folder MD5Sum
DEBUG|2017-09-14 12:52:55,281|Folder SHA1
DEBUG|2017-09-14 12:52:55,308|Folder SHA256
DEBUG|2017-09-14 12:52:55,308|Entering folder 	MD5Sum
DEBUG|2017-09-14 12:52:55,443|File 4d394fd0dd5d616f5f6c9aa3eb05b6d3
DEBUG|2017-09-14 12:52:55,463|File 508d1a81f2b3630eeccbda1f9cf5196a
DEBUG|2017-09-14 12:52:55,483|File a118346728f4ee7299fbdefa29fcda94
DEBUG|2017-09-14 12:52:55,483|Entering folder 	SHA1
DEBUG|2017-09-14 12:52:55,615|File 630318221aad9edadadca0e8ad4e7a5296c576f9
DEBUG|2017-09-14 12:52:55,638|File 65137f488f1d109683441a200015b8bc4a071234
DEBUG|2017-09-14 12:52:55,658|File adab61d93bf1917065e93c3ea5408d90a2ac0a9c
DEBUG|2017-09-14 12:52:55,658|Entering folder 	SHA256
DEBUG|2017-09-14 12:52:55,806|File 657a234b1e4301edbe3fd1ed27dc0fbe8a46af6f301ba98d4ca445e1f1e5d3b6
DEBUG|2017-09-14 12:52:55,828|File 95fcf33a19b244393a729b2a5b8e5571778182761e78d8df577046986afe346c
DEBUG|2017-09-14 12:52:55,848|File d46906f297f54bdc88a04f52659072a587586fe0a2fa1ee62d845cb6dffbc919
DEBUG|2017-09-14 12:52:55,848|Entering folder 	binary-mips
DEBUG|2017-09-14 12:52:55,976|File Packages.bz2
DEBUG|2017-09-14 12:52:55,998|File Packages.gz
DEBUG|2017-09-14 12:52:56,018|File Release
DEBUG|2017-09-14 12:52:56,038|Folder by-hash
DEBUG|2017-09-14 12:52:56,038|Entering folder 	by-hash
DEBUG|2017-09-14 12:52:56,173|Folder MD5Sum
DEBUG|2017-09-14 12:52:56,199|Folder SHA1
DEBUG|2017-09-14 12:52:56,222|Folder SHA256
DEBUG|2017-09-14 12:52:56,222|Entering folder 	MD5Sum
DEBUG|2017-09-14 12:52:56,363|File 067cb75f057b87e1ea3370f808aa1a60
DEBUG|2017-09-14 12:52:56,384|File 382be1acef64367e3a5b30f0ef31cbb2
DEBUG|2017-09-14 12:52:56,408|File 4c04c7d0543186eb59c1e2a42ddf8447
DEBUG|2017-09-14 12:52:56,408|Entering folder 	SHA1
DEBUG|2017-09-14 12:52:56,563|File 113a0f624a41789e54f708f91b8da998a1256b2b
DEBUG|2017-09-14 12:52:56,588|File 4b763849d1cb4867a235811820c2c09e28625e22
DEBUG|2017-09-14 12:52:56,610|File c691eff1bfe10d373b7966f70d398fd833f19524
DEBUG|2017-09-14 12:52:56,611|Entering folder 	SHA256
DEBUG|2017-09-14 12:52:56,750|File 084b647a9ab8ea1533158ccff396e33982cec96e0c5ac3af35df6d78c6183458
DEBUG|2017-09-14 12:52:56,771|File 32910cf19fc903eaed3fb361d604b67058cc22f75c8cb11ce1d437597b8ec92a
DEBUG|2017-09-14 12:52:56,793|File 563afed1201a3be8ed3483aba27f73d3c3b3695e782253ae58a9908312a8952a
DEBUG|2017-09-14 12:52:56,793|Entering folder 	binary-mipsel
DEBUG|2017-09-14 12:52:56,923|File Packages.bz2
DEBUG|2017-09-14 12:52:56,943|File Packages.gz
DEBUG|2017-09-14 12:52:56,968|File Release
DEBUG|2017-09-14 12:52:56,988|Folder by-hash
DEBUG|2017-09-14 12:52:56,988|Entering folder 	by-hash
DEBUG|2017-09-14 12:52:57,135|Folder MD5Sum
DEBUG|2017-09-14 12:52:57,198|Folder SHA1
DEBUG|2017-09-14 12:52:57,218|Folder SHA256
DEBUG|2017-09-14 12:52:57,218|Entering folder 	MD5Sum
DEBUG|2017-09-14 12:52:57,362|File 727b8c0e4bc2017c9f4cac6f6259bb0b
DEBUG|2017-09-14 12:52:57,388|File e5e4c7cef291206a6da74eafc16bda3d
DEBUG|2017-09-14 12:52:57,411|File e93140697d17d3fe9b253e56ff9c905c
DEBUG|2017-09-14 12:52:57,411|Entering folder 	SHA1
DEBUG|2017-09-14 12:52:57,558|File 1daa493f53c46d8f781623e7aebc0f3f005ca04a
DEBUG|2017-09-14 12:52:57,581|File 2952051da5cd5e43baf97e1bc7a794df3d966072
DEBUG|2017-09-14 12:52:57,601|File 3a6cec2bd78963e5084cc0776bcf466636ae07b6
DEBUG|2017-09-14 12:52:57,601|Entering folder 	SHA256
DEBUG|2017-09-14 12:52:57,738|File 113b10305f30dac65cc54f2b78b484259e6414864cbff0139981248e09e330b2
DEBUG|2017-09-14 12:52:57,758|File 63cfa206878cef7c2d5ee2de06ead5956f8d72547633ad24472b2e19b23df86a
DEBUG|2017-09-14 12:52:57,781|File c7066fb58510a1946b114cb9da43bd3c2d34c38d97ca0bee28e6b84ba2733323
DEBUG|2017-09-14 12:52:57,781|Entering folder 	binary-powerpc
DEBUG|2017-09-14 12:52:57,913|File Packages.bz2
DEBUG|2017-09-14 12:52:57,938|File Packages.gz
DEBUG|2017-09-14 12:52:57,958|File Release
DEBUG|2017-09-14 12:52:57,981|Folder by-hash
DEBUG|2017-09-14 12:52:57,981|Entering folder 	by-hash
DEBUG|2017-09-14 12:52:58,122|Folder MD5Sum
DEBUG|2017-09-14 12:52:58,143|Folder SHA1
DEBUG|2017-09-14 12:52:58,168|Folder SHA256
DEBUG|2017-09-14 12:52:58,168|Entering folder 	MD5Sum
DEBUG|2017-09-14 12:52:58,305|File ca82e749e4fcbb694e8d41b7c803f349
DEBUG|2017-09-14 12:52:58,328|File d6127e8165c7ab33e1906b9107ee3f04
DEBUG|2017-09-14 12:52:58,348|File d71da8fe4c3b622af4b7c80464885f2f
DEBUG|2017-09-14 12:52:58,348|Entering folder 	SHA1
DEBUG|2017-09-14 12:52:58,508|File 30b777cef0e09f88492d5f85505214621ff07191
DEBUG|2017-09-14 12:52:58,531|File 57793ada51d8388c920920c62d1baaf7efa7066b
DEBUG|2017-09-14 12:52:58,553|File 9061fd7b2919f0ed811805e3988534f926029160
DEBUG|2017-09-14 12:52:58,553|Entering folder 	SHA256
DEBUG|2017-09-14 12:52:58,698|File 33f07d264ee60950ed6c628c405ed678c4326209d2abffc8b064b85d29d54b61
DEBUG|2017-09-14 12:52:58,718|File 7a8d4fadccbb61771014fd6177019c52f2d3d95b8b13d323bd904d6d62064ce7
DEBUG|2017-09-14 12:52:58,738|File acef99011cd6c49ba2a39006e44da1cec048db91deaf2a7af98fbcf847f3656c
DEBUG|2017-09-14 12:52:58,738|Entering folder 	binary-s390
DEBUG|2017-09-14 12:52:58,873|File Packages.bz2
DEBUG|2017-09-14 12:52:58,898|File Packages.gz
DEBUG|2017-09-14 12:52:58,918|File Release
DEBUG|2017-09-14 12:52:58,941|Folder by-hash
DEBUG|2017-09-14 12:52:58,941|Entering folder 	by-hash
DEBUG|2017-09-14 12:52:59,133|Folder MD5Sum
DEBUG|2017-09-14 12:52:59,158|Folder SHA1
DEBUG|2017-09-14 12:52:59,180|Folder SHA256
DEBUG|2017-09-14 12:52:59,181|Entering folder 	MD5Sum
DEBUG|2017-09-14 12:52:59,323|File 2539fc35c5785df3972d5979b2301d8a
DEBUG|2017-09-14 12:52:59,342|Folder c982623efaaa5adfa9fd33bfd33b5284
DEBUG|2017-09-14 12:52:59,348|File e3ede9d97610e1692913f0cf191f635a
DEBUG|2017-09-14 12:52:59,348|Entering folder 	c982623efaaa5adfa9fd33bfd33b5284
DEBUG|2017-09-14 12:52:59,398|Entering folder 	SHA1
DEBUG|2017-09-14 12:52:59,458|Entering folder 	SHA256
DEBUG|2017-09-14 12:52:59,521|Entering folder 	binary-s390x
DEBUG|2017-09-14 12:52:59,583|Entering folder 	binary-sparc
DEBUG|2017-09-14 12:52:59,641|Entering folder 	by-hash
